61380136,"42.374528,-71.039082"
61356398,"42.3510704,-71.1679907"
61430839,"42.322356,-71.070519"
73094201,"42.28574,-71.02493"
61356393,"42.275254,-71.124975"
61356395,"42.275338,-71.149704"
944184979,"42.4184087,-71.1116227"
1116398979,"42.3978198,-71.1507392"
73111625,"42.27537,-71.02395"
61575730,"42.285931,-71.17954"
1104950331,"42.3794524,-71.0636537"
61343629,"42.337492,-71.1506749"
2384382118,"42.4038981,-71.0353417"
61343620,"42.3374894,-71.0524072"
2384382113,"42.404612,-71.0353428"
61343624,"42.3384192,-71.0538346"
2603625883,"42.2944696,-71.0294335"
61406864,"42.3633339,-71.132648"
61688989,"42.4116182,-71.1467393"
61349748,"42.284899,-71.059379"
61349746,"42.284914,-71.055211"
61349744,"42.284795,-71.057088"
73119366,"42.239787,-71.0287389"
61349743,"42.285399,-71.057223"
63568802,"42.336095,-71.133936"
61342004,"42.308419,-71.088368"
61341172,"42.312307,-71.114181"
61341175,"42.312855,-71.058098"
61341174,"42.312339,-71.118191"
61341177,"42.3563574,-71.072934"
61341179,"42.357292,-71.072654"
61341178,"42.356511,-71.061982"
2694833294,"42.3588185,-71.0895281"
2694833295,"42.3587591,-71.0895437"
2694833292,"42.3588607,-71.089553"
2694833293,"42.3585749,-71.0894311"
61578561,"42.350135,-71.159818"
73051928,"42.2454077,-70.9726156"
1814312460,"42.4182256,-71.1549421"
61555724,"42.303618,-71.113268"
61332586,"42.3682578,-71.1147019"
61171355,"42.3976391,-71.0842658"
2081349050,"42.2728136,-71.1547155"
67422064,"42.249641,-71.060768"
61342002,"42.307568,-71.076076"
71922403,"42.383688,-71.106699"
71923417,"42.3949271,-71.0931829"
71949086,"42.400482,-71.127949"
61554606,"42.2809026,-71.158172"
61421374,"42.3218153,-71.1098649"
2077641419,"42.2620667,-71.0108825"
2942694929,"42.3716038,-71.0431852"
74272442,"42.381867,-70.985155"
61367840,"42.3582214,-71.0612733"
61469758,"42.3580216,-71.1375034"
61357447,"42.302644,-71.130599"
61367847,"42.258245,-71.128632"
61400084,"42.364582,-71.055531"
1320349980,"42.3363669,-71.188774"
61365917,"42.318021,-71.081917"
1528981364,"42.3696133,-71.0762487"
61435920,"42.3315446,-71.0311556"
2566381248,"42.3199174,-71.0395629"
390010227,"42.3667953,-71.1225532"
61435928,"42.2679264,-71.0931392"
1111270392,"42.39122,-71.0349289"
896277356,"42.335549,-71.0237155"
61347634,"42.314764,-71.086878"
66447255,"42.413521,-71.113546"
61347636,"42.31432,-71.074504"
61347637,"42.315547,-71.078331"
61347630,"42.314932,-71.081675"
61347632,"42.315755,-71.080998"
61347633,"42.314271,-71.091565"
61404427,"42.292439,-71.079534"
61347639,"42.3158901,-71.0782455"
61387214,"42.300596,-71.117187"
2146073004,"42.2423001,-70.9843853"
73104195,"42.246,-71.04344"
65911720,"42.242291,-71.14791"
746401459,"42.2535864,-71.0255674"
538133693,"42.4013496,-71.13091"
67453470,"42.25866,-71.04665"
538133696,"42.4020011,-71.1316623"
73073452,"42.25469,-71.02345"
3181981347,"42.2852897,-71.1540433"
71929319,"42.374338,-71.095512"
987056904,"42.3661611,-71.0872039"
61329534,"42.377429,-71.133381"
61329531,"42.3772807,-71.1344002"
63563110,"42.3257291,-71.1371207"
61607060,"42.290423,-71.106832"
988529180,"42.4079721,-71.0653601"
61607066,"42.290953,-71.107805"
61353370,"42.3573536,-71.0723347"
61353371,"42.3571548,-71.0718839"
2709496230,"42.3634269,-71.0685673"
61353373,"42.354995,-71.134013"
61353375,"42.354925,-71.125014"
61353377,"42.3553124,-71.1332682"
61321580,"42.3589786,-71.1001058"
73561857,"42.4087668,-71.0018045"
61171106,"42.3786335,-71.1048178"
75236194,"42.3956659,-71.1765048"
67434022,"42.2557,-71.09625"
61397700,"42.3640071,-71.1200049"
896276557,"42.3376164,-71.0119736"
3137578771,"42.3404427,-71.1791702"
61361873,"42.2683397,-71.0954017"
73558267,"42.418856,-71.01779"
896276404,"42.3382725,-71.0130351"
61356476,"42.2507639,-71.1258952"
75231210,"42.381972,-71.170807"
61356470,"42.34834,-71.063581"
61356471,"42.348405,-71.06415"
61356472,"42.399988,-71.027551"
63543732,"42.3395951,-71.1446357"
70217907,"42.376139,-71.180865"
63530168,"42.30935,-71.13517"
70251925,"42.3723166,-71.1784978"
61405770,"42.258221,-71.156049"
61405771,"42.257768,-71.155582"
61350137,"42.276792,-71.13648"
61358729,"42.265686,-71.152439"
561035520,"42.3609098,-70.9708488"
61350131,"42.305354,-71.080454"
66424122,"42.416121,-71.089169"
61358721,"42.361589,-71.0569249"
61358726,"42.3613148,-71.0565186"
73042327,"42.26603,-70.95443"
61358724,"42.326348,-71.102291"
61405880,"42.246729,-71.142201"
63559106,"42.330559,-71.123429"
74278404,"42.3753421,-70.9731915"
3612528978,"42.3859892,-71.0780658"
73132012,"42.2514,-71.04441"
61351842,"42.3475583,-71.0981828"
976578643,"42.4118265,-71.0945505"
66423795,"42.4125547,-71.1156099"
61363651,"42.264677,-71.108274"
61363653,"42.3700462,-71.0386497"
61363655,"42.3704998,-71.0380877"
61460343,"42.294852,-71.05507"
3007948832,"42.3315367,-71.0531628"
1053355724,"42.3466328,-71.0991637"
63570218,"42.34011,-71.12078"
61317659,"42.370129,-71.115579"
63525439,"42.3387,-71.14345"
75243667,"42.38941,-71.182386"
61317655,"42.3896176,-71.1212286"
61317651,"42.3596336,-71.1105057"
61606821,"42.3568497,-71.0198324"
65363788,"42.417823,-71.057958"
67004423,"42.413004,-71.03773"
2582751589,"42.250343,-71.088155"
2230299252,"42.3349367,-71.1700474"
70236179,"42.3692862,-71.1510362"
71928940,"42.383126,-71.087359"
61423261,"42.3722262,-71.0604775"
2446018259,"42.3580599,-71.0946985"
2446018254,"42.3580241,-71.0943403"
2446018253,"42.3580124,-71.0936196"
2446018250,"42.357981,-71.0944715"
61365551,"42.2913252,-71.1316053"
61365553,"42.291013,-71.053253"
61365552,"42.291144,-71.131982"
61365555,"42.290636,-71.132604"
61365554,"42.290245,-71.132959"
1270394729,"42.2532036,-71.0065001"
65888555,"42.2428292,-71.1440644"
2567107036,"42.3116886,-71.0447851"
2868697874,"42.2977859,-71.0313957"
2868697879,"42.2978415,-71.0312838"
61351265,"42.27632,-71.112744"
67528334,"42.3563883,-71.1771569"
61351267,"42.275582,-71.111262"
61323179,"42.383104,-71.142131"
61367025,"42.256024,-71.122207"
61367021,"42.256004,-71.129568"
61367020,"42.256619,-71.158423"
61323173,"42.383629,-71.116084"
61323175,"42.383349,-71.140861"
61352400,"42.3820176,-71.0645175"
61323177,"42.383561,-71.142315"
61359454,"42.30395,-71.107614"
996932914,"42.3515651,-71.0503532"
894464455,"42.2408818,-70.9907383"
67511418,"42.3572508,-71.1754407"
894464451,"42.2409161,-70.990911"
66464561,"42.415452,-71.108819"
2095830651,"42.363673,-71.0510591"
2487064698,"42.3500969,-71.0922643"
1479862302,"42.4099871,-71.0762111"
1411414710,"42.3601494,-71.0571224"
73130521,"42.28344,-71.03107"
66422443,"42.398729,-71.106342"
67021017,"42.397427,-71.063111"
63535444,"42.32999,-71.12607"
1053508691,"42.3663983,-71.0883605"
65901239,"42.258597,-71.18242"
73133870,"42.2411479,-71.0098337"
61390866,"42.2978423,-71.1205225"
66460993,"42.403283,-71.101575"
75242531,"42.37774,-71.169441"
61511920,"42.305421,-71.106316"
2297137018,"42.3368971,-71.0919047"
61354725,"42.305934,-71.067364"
3181983470,"42.2873814,-71.1301127"
3181983471,"42.2873824,-71.1317973"
1107911499,"42.3686757,-71.0683334"
2146073041,"42.2479607,-70.9812825"
1311409251,"42.3608543,-71.1604353"
67019244,"42.402805,-71.069687"
944732741,"42.3790545,-71.0858822"
61461122,"42.3757585,-71.0319723"
3401235867,"42.3884277,-71.1431225"
2566290349,"42.3294188,-71.0515268"
1185559025,"42.3217038,-71.0437191"
73109924,"42.248715,-70.985051"
67460044,"42.247367,-71.067534"
73208825,"42.24194,-70.94514"
66436635,"42.4091103,-71.1068902"
61325634,"42.3711417,-71.110807"
61325635,"42.3717479,-71.1130633"
61325637,"42.3708652,-71.1215706"
73169715,"42.24271,-70.94094"
61325632,"42.3706364,-71.0769234"
66426788,"42.419777,-71.134523"
65351998,"42.4176617,-71.0798793"
2374447058,"42.3465815,-71.1122561"
61329988,"42.388608,-71.123634"
61329987,"42.388462,-71.128174"
61369247,"42.287817,-71.141926"
61550961,"42.27719,-71.058346"
73071135,"42.27269,-71.01612"
1325488974,"42.3385639,-71.0978972"
1325488970,"42.3387778,-71.0962536"
61361096,"42.29464,-71.058323"
61361097,"42.4061826,-71.0295304"
61361098,"42.295683,-71.058875"
2502066582,"42.3905097,-71.0501075"
1325488978,"42.3390037,-71.0954236"
73117269,"42.2366444,-71.0097504"
63564396,"42.3427936,-71.1268597"
61325188,"42.3743923,-71.1382654"
1705790264,"42.357505,-71.1035368"
1522224098,"42.3637502,-71.0635483"
2186707106,"42.3697842,-71.1440842"
1522224095,"42.3611765,-71.0633708"
1522224093,"42.361286,-71.063829"
61515137,"42.333025,-71.040954"
1692278174,"42.3864727,-71.0851333"
2981775050,"42.3413428,-71.0604554"
61519801,"42.3519605,-71.0642123"
61519806,"42.281082,-71.058805"
61414457,"42.236137,-71.127895"
2194489862,"42.3653372,-71.121404"
2194489866,"42.3653667,-71.1217401"
2194489868,"42.3654912,-71.1215847"
70228103,"42.3733505,-71.1536724"
61587919,"42.3561233,-71.0714664"
67012837,"42.408937,-71.042025"
1478591770,"42.4084766,-71.0923449"
1826588642,"42.2989223,-71.0468771"
1826588643,"42.2987023,-71.0467065"
70226436,"42.3738755,-71.157973"
2292082933,"42.3601535,-71.0856759"
940961946,"42.3856865,-71.0722145"
61396764,"42.3168184,-71.0393227"
61368117,"42.261821,-71.125778"
71928165,"42.398314,-71.123325"
61691189,"42.4027616,-71.1583356"
61360323,"42.266325,-71.16466"
61355577,"42.3638168,-71.0576824"
61360325,"42.266293,-71.115328"
73081524,"42.25183,-71.03119"
66429966,"42.4153671,-71.1152815"
61355570,"42.3349272,-71.0250349"
2230374833,"42.33473,-71.1705729"
61377612,"42.288069,-71.118435"
61173244,"42.407977,-71.124179"
67449846,"42.2554742,-71.0483052"
70208337,"42.3675968,-71.1443612"
61610542,"42.28146,-71.104091"
61338519,"42.374206,-70.976197"
63541838,"42.3481007,-71.109202"
61511490,"42.328763,-71.084403"
61323915,"42.393495,-71.154712"
2339646806,"42.3797487,-71.0950896"
2754680549,"42.2699254,-71.1824477"
61511498,"42.277673,-71.1623724"
61497720,"42.341124,-71.143725"
65364121,"42.4168128,-71.069154"
61362849,"42.268397,-71.124757"
2292066493,"42.3595997,-71.088811"
2342110628,"42.3766092,-71.1247071"
2342110627,"42.3767041,-71.1247618"
66438386,"42.4143645,-71.1039982"
61362845,"42.268095,-71.113676"
330125162,"42.2350002,-70.9872406"
67023061,"42.403342,-71.047455"
61410360,"42.349129,-71.154715"
67027769,"42.416909,-71.035623"
61410364,"42.345408,-71.087384"
61410368,"42.345856,-71.087981"
73137924,"42.25153,-71.00292"
67024231,"42.417954,-71.045867"
70214282,"42.3719463,-71.1834153"
63530204,"42.3079851,-71.1455086"
66433953,"42.4185861,-71.1054089"
61384838,"42.303008,-71.127277"
1043831397,"42.3887063,-71.0822675"
1043831390,"42.3876075,-71.0832034"
61690275,"42.4146096,-71.1565075"
67456323,"42.257249,-71.107772"
1492438677,"42.4050449,-71.0841038"
633703676,"42.2471657,-70.934609"
544353137,"42.3900028,-71.1431526"
67000137,"42.401749,-71.040887"
73069770,"42.24965,-70.9922"
65906749,"42.25129,-71.16963"
61342112,"42.3485962,-71.0754009"
73041750,"42.26535,-70.95618"
61342111,"42.348532,-71.147107"
61412858,"42.334801,-71.08569"
61342119,"42.3461002,-71.0846012"
61412851,"42.3366912,-71.0879845"
61517795,"42.3619434,-71.0678896"
61340539,"42.35809,-71.1417526"
67439885,"42.3564774,-71.1815882"
67439884,"42.26012,-71.05151"
61409674,"42.288461,-71.132036"
631515396,"42.3655887,-71.1359645"
631515397,"42.3652144,-71.1356306"
67460816,"42.2535156,-71.0516563"
73125340,"42.27164,-71.029534"
631344961,"42.3422423,-71.095617"
631344960,"42.3421113,-71.0955419"
631515390,"42.3644487,-71.1372086"
631515391,"42.364809,-71.1375207"
1037356085,"42.4178599,-71.1268335"
70254543,"42.374001,-71.140691"
73583859,"42.393695,-70.982698"
631515398,"42.3651168,-71.135825"
71934861,"42.3896124,-71.0882013"
963529990,"42.4002959,-71.1803374"
61383687,"42.344792,-71.0275514"
66484428,"42.41239,-71.126016"
987867855,"42.4032342,-71.0800229"
61327113,"42.3632629,-71.0975111"
67444710,"42.2568489,-71.0939458"
61318090,"42.3891583,-71.1441286"
61327115,"42.3632142,-71.1091503"
61318093,"42.3886778,-71.1441908"
345444959,"42.3558382,-71.070889"
70214108,"42.3701511,-71.1631261"
61515491,"42.2425405,-71.1380106"
71948841,"42.3893737,-71.0834314"
61365488,"42.2914834,-71.0507564"
3490148154,"42.3644364,-71.0185962"
1479721921,"42.3695324,-71.0434403"
271219795,"42.4189477,-71.1039446"
61443067,"42.3491328,-71.04315"
61341773,"42.3532119,-71.074025"
61341772,"42.3534899,-71.1475523"
61341771,"42.353067,-71.1478163"
61341770,"42.3534425,-71.0765677"
61341777,"42.35313,-71.155337"
61341776,"42.352854,-71.0738494"
61341775,"42.353053,-71.17101"
61341774,"42.3534935,-71.0714904"
61402105,"42.310288,-71.062675"
61317515,"42.383419,-71.128308"
61539543,"42.328183,-71.107904"
61317517,"42.3765509,-71.114468"
63552386,"42.336816,-71.125623"
61345461,"42.3280277,-71.0569248"
3058275669,"42.3373696,-71.0880288"
61345465,"42.3268681,-71.0555133"
1186256730,"42.303923,-71.1242026"
67442653,"42.25613,-71.09431"
63526818,"42.339742,-71.124919"
73125956,"42.25307,-71.00684"
61691600,"42.4118967,-71.1368805"
61691603,"42.41008,-71.1748692"
71916577,"42.399028,-71.129058"
2112908515,"42.3748793,-71.0282502"
61576277,"42.31546,-71.098191"
73561662,"42.401424,-70.995438"
3556309419,"42.3750898,-71.1273185"
63527490,"42.32993,-71.13753"
61521610,"42.263184,-71.157525"
892622586,"42.2377736,-70.9868301"
61693115,"42.405923,-71.163437"
61693112,"42.4138653,-71.1491738"
3181982060,"42.2860544,-71.1445005"
73046709,"42.26836,-70.95484"
61693118,"42.4139723,-71.155096"
73134369,"42.2286698,-71.0335578"
1763774442,"42.4165703,-71.1553991"
330131938,"42.2347,-70.98212"
61574691,"42.297083,-71.165224"
3518390020,"42.3625141,-71.1373563"
70239243,"42.3652437,-71.1747239"
73054686,"42.2760884,-71.0318835"
61550574,"42.278998,-71.05724"
67438828,"42.256566,-71.096822"
2669247720,"42.403992,-71.1764769"
67013827,"42.411226,-71.042223"
67013823,"42.417703,-71.036384"
1115927366,"42.3447127,-71.1037565"
61348094,"42.3303375,-71.0582764"
70210915,"42.3648509,-71.1493734"
2563895236,"42.3832176,-70.9971837"
63522517,"42.3247207,-71.1590184"
61431243,"42.289919,-71.181421"
61477292,"42.3732593,-71.029927"
73043285,"42.257035,-70.99641"
67434544,"42.256,-71.08028"
330125949,"42.2321,-70.97593"
70253665,"42.3717996,-71.1800338"
61388485,"42.3398687,-71.1552113"
61494604,"42.271168,-71.166874"
61362140,"42.272619,-71.148137"
63553472,"42.32682,-71.12679"
3181982063,"42.2860558,-71.1548046"
67443526,"42.23252,-71.0653"
61172656,"42.4015809,-71.116829"
61172657,"42.3806562,-71.0886374"
1097255531,"42.4091797,-71.1217737"
70254448,"42.3752366,-71.1655643"
71946558,"42.3971937,-71.1175892"
70216616,"42.3679113,-71.1907702"
63526363,"42.342178,-71.135011"
2981912220,"42.3287061,-71.0609486"
61692641,"42.4170983,-71.1552032"
61692644,"42.408537,-71.168363"
63591852,"42.32753,-71.11776"
61695614,"42.4158802,-71.14966"
61692647,"42.408485,-71.158545"
74284490,"42.3799175,-70.9726286"
71942479,"42.3968219,-71.0827816"
61330304,"42.3733837,-71.1348087"
2856824611,"42.3341087,-71.063059"
2291245597,"42.2765072,-71.0307458"
2291245596,"42.2763482,-71.0310263"
61373180,"42.266459,-71.100862"
61563633,"42.2714,-71.108821"
61378375,"42.3478998,-71.1057253"
61333964,"42.3758862,-71.1085662"
61522145,"42.260956,-71.104147"
2682589779,"42.3531429,-71.11056"
73129927,"42.2981771,-71.0292264"
1044009808,"42.3890329,-71.0828387"
1499581462,"42.2431214,-71.1269559"
73123445,"42.2504918,-70.989171"
2140946899,"42.2531114,-70.994631"
2140946898,"42.2530893,-70.9948374"
1935884611,"42.3207152,-71.0456434"
1547230868,"42.2855007,-71.1196854"
1935884612,"42.3204622,-71.0454887"
2140946896,"42.2530647,-70.9950666"
2140946894,"42.2530414,-70.9952836"
75224252,"42.379724,-71.161613"
67437939,"42.255107,-71.065159"
67009247,"42.402626,-71.049603"
1076404547,"42.2825058,-71.037608"
2658285649,"42.374017,-71.1265504"
61393664,"42.294819,-71.102371"
61393665,"42.295303,-71.101563"
61405578,"42.3835057,-71.0229957"
1071698332,"42.2369289,-71.0000677"
63555731,"42.3402077,-71.124037"
1076404548,"42.2820673,-71.0385881"
1311403056,"42.3629691,-71.1567652"
73045423,"42.2409799,-70.9825175"
61358125,"42.365823,-71.056533"
61358127,"42.3339584,-71.1622479"
61358121,"42.4034512,-71.0380375"
71949504,"42.3884153,-71.1136808"
61343043,"42.3364702,-71.1097786"
61343041,"42.3365586,-71.0535135"
61343046,"42.336166,-71.044615"
65368103,"42.4184202,-71.0608951"
61343044,"42.3372289,-71.0554084"
61411199,"42.317811,-71.107831"
65911255,"42.24334,-71.15668"
670962330,"42.2342461,-71.0408039"
75227751,"42.387481,-71.165755"
65917158,"42.23814,-71.14954"
1507004119,"42.4153386,-71.0838795"
73067570,"42.2517757,-71.0020757"
2582777225,"42.2772953,-71.0632467"
61493852,"42.3334054,-71.0291501"
1280328790,"42.2867325,-71.1351412"
73125135,"42.254849,-71.004709"
73125137,"42.2463,-70.99247"
73125130,"42.26466,-71.03749"
73092220,"42.2369425,-71.0140395"
61443851,"42.3590921,-71.1595462"
67422608,"42.25092,-71.05433"
73214970,"42.24579,-70.93967"
61377771,"42.2485507,-71.1269559"
61379134,"42.297297,-71.1319216"
1097255674,"42.4088819,-71.1185861"
67578084,"42.303023,-71.178634"
73564592,"42.403041,-71.009671"
65361922,"42.417524,-71.058349"
61573639,"42.3400586,-71.1424974"
61465801,"42.3614294,-71.1330216"
61346178,"42.324218,-71.088788"
2272144840,"42.3493129,-71.1326172"
73066190,"42.26849,-71.02981"
61359294,"42.357137,-71.059849"
61359297,"42.236214,-71.128359"
61359291,"42.3588562,-71.0531948"
70245863,"42.3671974,-71.1722158"
61359292,"42.395268,-71.02781"
65911879,"42.252617,-71.155749"
603708420,"42.270154,-70.9556323"
67000896,"42.41655,-71.03731"
1487371966,"42.355736,-70.9677236"
65911870,"42.23007,-71.146"
61689799,"42.400862,-71.144363"
61689790,"42.4134082,-71.1496747"
2375732243,"42.3359387,-71.1040238"
2375732242,"42.3358476,-71.1040878"
1098573658,"42.3616659,-71.0519596"
1116465651,"42.4130219,-71.1319549"
66479782,"42.40949,-71.120223"
67029168,"42.419316,-71.033422"
73066228,"42.25377,-71.02072"
73051648,"42.25681,-71.006035"
70240332,"42.3812947,-71.1896808"
61363243,"42.265372,-71.157151"
540399235,"42.3624221,-71.1017065"
66441084,"42.4057254,-71.0969523"
71951174,"42.382697,-71.104188"
540399232,"42.3608723,-71.1033742"
3738033713,"42.3420827,-71.0648368"
944275996,"42.4184233,-71.1268177"
73059110,"42.26502,-71.02024"
2559968314,"42.3822346,-71.1197505"
3303432795,"42.3319362,-71.1688801"
2559968311,"42.3817614,-71.1196714"
628837015,"42.389871,-71.117802"
75233498,"42.380973,-71.165747"
66446737,"42.404324,-71.107587"
1185932549,"42.3049918,-71.0893576"
65906264,"42.2751,-71.1791"
73078978,"42.29994,-71.0114"
67000271,"42.4051278,-71.0647158"
3738033711,"42.3419749,-71.0649021"
314502275,"42.3743115,-71.1157635"
73061161,"42.25586,-71.00224"
73153465,"42.2561573,-70.9268772"
1763774926,"42.4173287,-71.1573886"
67433583,"42.356301,-71.181171"
2296392533,"42.3387823,-71.0868605"
73556796,"42.4111583,-71.0116378"
61346828,"42.376827,-71.033678"
61494014,"42.288012,-71.04937"
61346826,"42.376408,-71.03299"
61346824,"42.3765419,-71.0635047"
73132995,"42.2364806,-70.9887838"
61346820,"42.3794048,-71.0690845"
61430978,"42.3727485,-71.0636484"
61366201,"42.2431452,-71.1375134"
515064582,"42.3342792,-71.1694357"
73239552,"42.240565,-70.951788"
61366207,"42.251462,-71.110575"
61366208,"42.251702,-71.14323"
61354634,"42.254739,-71.136246"
67011400,"42.419624,-71.04001"
73221980,"42.2346869,-70.9402397"
61356214,"42.273895,-71.12867"
61424455,"42.273263,-71.0937"
67564152,"42.317172,-71.177055"
63564157,"42.3223,-71.15654"
61356219,"42.407337,-71.033333"
61365954,"42.323226,-71.104043"
61365957,"42.332276,-71.099319"
67562751,"42.322592,-71.1851"
61365953,"42.33248,-71.100038"
61481876,"42.300679,-71.072016"
61365959,"42.331906,-71.097895"
71934194,"42.40791,-71.129894"
3181983063,"42.2871877,-71.1297365"
3181983061,"42.2871861,-71.1301262"
75234148,"42.3844629,-71.1878609"
65908142,"42.25443,-71.15084"
61688823,"42.4130837,-71.1644342"
65352050,"42.4159029,-71.0607489"
61344089,"42.3347993,-71.033307"
61344086,"42.3347796,-71.035377"
61344084,"42.335047,-71.1000025"
61358910,"42.291967,-71.16101"
61396151,"42.284839,-71.107106"
61396150,"42.285869,-71.105635"
67032203,"42.40329,-71.060708"
73089083,"42.242808,-71.002156"
63536943,"42.34446,-71.12527"
73101069,"42.2441097,-71.0070041"
75224339,"42.406436,-71.175782"
75231531,"42.401385,-71.184735"
3216792079,"42.3613282,-71.0703484"
3682710192,"42.2293447,-71.0642966"
3682710195,"42.2296301,-71.0646005"
61344555,"42.388304,-71.0011349"
61344557,"42.388055,-71.005614"
67450150,"42.251698,-71.065303"
1152285421,"42.3614407,-71.1538802"
61348466,"42.341853,-71.079382"
1705308323,"42.3662087,-71.0918191"
61332795,"42.3774517,-71.1413266"
